episode,reward,loss,hit_pct,avg_delay_s,epsilon
1775,-21841.0086,2614.43195278,75.9000,0.012614,0.050000
1776,-20353.2217,2992.25332930,77.8000,0.012702,0.050000
1777,-19622.6317,2264.82262016,78.8000,0.013059,0.050000
1778,-20552.8034,2909.70706860,77.6000,0.012919,0.050000
1779,-20900.2197,2521.13004325,77.1000,0.012668,0.050000
1780,-21688.5337,2715.54711549,76.2000,0.012983,0.050000
1781,-20088.1743,2904.44664200,78.1000,0.012632,0.050000
1782,-20590.7771,2530.65994038,77.5000,0.012708,0.050000
1783,-20103.0078,2591.96037706,78.1000,0.012677,0.050000
1784,-21608.1433,3173.27926626,76.2000,0.012603,0.050000
1785,-22198.5163,2129.68762986,75.5000,0.012736,0.050000
1786,-21467.0762,2442.16295510,76.5000,0.013075,0.050000
1787,-20416.5513,2931.57923668,77.6000,0.012236,0.050000
1788,-19508.2020,3161.58873706,78.8000,0.012500,0.050000
1789,-22030.3649,2247.18313944,75.7000,0.012699,0.050000
1790,-21568.8697,3273.44873626,76.3000,0.012802,0.050000
1791,-18901.7433,1960.66072829,79.6000,0.012651,0.050000
1792,-21798.3008,2699.00545559,76.0000,0.012740,0.050000
1793,-20688.3782,2584.81157394,77.4000,0.012837,0.050000
1794,-17961.5328,2570.23100889,80.7000,0.012388,0.050000
1795,-21840.1048,2607.57911682,76.0000,0.012986,0.050000
1796,-22323.1807,2458.50365262,75.3000,0.012593,0.050000
1797,-18920.9615,2856.92694144,79.6000,0.012760,0.050000
1798,-21047.4826,3222.96828546,76.9000,0.012607,0.050000
1799,-17816.7196,2824.30980119,80.9000,0.012443,0.050000
1800,-20256.4921,2355.94500841,77.9000,0.012653,0.050000
1801,-18133.0106,2630.24403323,80.5000,0.012476,0.050000
1802,-18033.4452,3074.62445968,80.6000,0.012359,0.050000
1803,-20558.2746,3175.49016728,77.5000,0.012665,0.050000
1804,-20261.9656,2040.67091748,77.9000,0.012726,0.050000
1805,-19374.9600,3661.35935780,79.0000,0.012673,0.050000
1806,-19252.9385,2572.68197796,79.2000,0.012897,0.050000
1807,-20669.4695,3323.66614558,77.4000,0.012731,0.050000
1808,-20217.2701,2935.89969957,77.9000,0.012466,0.050000
1809,-21341.9801,2766.73387927,76.7000,0.013283,0.050000
1810,-18533.4533,2750.87309462,80.0000,0.012451,0.050000
1811,-18938.6014,3029.08314303,79.5000,0.012446,0.050000
1812,-20017.2749,2642.06297492,78.1000,0.012286,0.050000
1813,-17998.6903,2768.75961505,80.7000,0.012579,0.050000
1814,-19388.4626,2542.35236281,79.0000,0.012707,0.050000
1815,-20876.4457,3210.48355754,77.1000,0.012560,0.050000
1816,-20084.7575,2615.42288518,78.1000,0.012579,0.050000
1817,-19878.0904,2636.63889800,78.4000,0.012785,0.050000
1818,-20591.5688,3179.21456704,77.5000,0.012722,0.050000
1819,-20027.9696,2988.78430178,78.2000,0.012756,0.050000
1820,-19051.1299,2224.36230738,79.4000,0.012623,0.050000
1821,-17167.0159,3314.64910192,81.6000,0.012040,0.050000
1822,-19999.2941,2263.76031219,78.3000,0.012999,0.050000
1823,-20502.4350,3389.40348329,77.6000,0.012682,0.050000
1824,-18815.7584,1446.34738230,79.6000,0.012249,0.050000
1825,-21623.0087,2849.04580643,76.1000,0.012323,0.050000
1826,-20098.1800,2655.63585511,78.1000,0.012672,0.050000
1827,-19724.2748,2743.66964425,78.5000,0.012373,0.050000
1828,-18124.6339,2631.44741058,80.5000,0.012466,0.050000
1829,-20751.8371,2206.76365954,77.2000,0.012335,0.050000
1830,-18885.5697,3375.18625285,79.5000,0.012256,0.050000
1831,-21128.5441,2226.21937320,76.9000,0.013095,0.050000
1832,-19314.2688,3146.52100141,79.0000,0.012349,0.050000
1833,-19192.5081,2923.34896323,79.2000,0.012576,0.050000
1834,-20428.7475,2262.40227822,77.7000,0.012710,0.050000
1835,-19141.8609,2566.12447898,79.3000,0.012660,0.050000
1836,-18911.2000,2351.46162314,79.6000,0.012741,0.050000
1837,-20158.6883,2577.22480788,78.0000,0.012593,0.050000
1838,-18207.0768,2456.39869399,80.4000,0.012409,0.050000
1839,-19235.4613,4068.84444671,79.2000,0.012729,0.050000
1840,-16948.8868,2755.65599161,82.0000,0.012572,0.050000
1841,-21476.5386,2577.26351076,76.4000,0.012728,0.050000
1842,-19184.5752,2568.60426393,79.3000,0.012881,0.050000
1843,-20099.6942,2767.15909836,78.1000,0.012660,0.050000
1844,-22289.9876,2767.85059412,75.4000,0.012814,0.050000
1845,-17980.9795,3469.60618316,80.6000,0.012087,0.050000
1846,-21045.7365,2453.25617625,76.9000,0.012599,0.050000
1847,-19978.4926,2909.88273863,78.3000,0.012882,0.050000
1848,-19753.6939,2616.05300355,78.5000,0.012571,0.050000
1849,-19425.1330,2455.94170676,79.0000,0.012942,0.050000
1850,-19658.4880,2767.47111188,78.6000,0.012484,0.050000
1851,-19763.3233,3159.19814716,78.6000,0.013016,0.050000
1852,-19809.6778,2128.39080681,78.5000,0.012811,0.050000
1853,-20714.3835,1934.61108955,77.3000,0.012621,0.050000
1854,-18713.8348,2797.88438117,79.8000,0.012552,0.050000
1855,-19015.7571,2865.42783468,79.4000,0.012476,0.050000
1856,-19908.8645,3157.40866027,78.3000,0.012523,0.050000
1857,-19484.4380,2468.87207511,78.8000,0.012448,0.050000
1858,-19752.9739,2162.70310480,78.5000,0.012553,0.050000
1859,-20381.4653,2672.07997932,77.8000,0.012902,0.050000
1860,-19833.9032,3064.96234095,78.4000,0.012576,0.050000
1861,-21047.3689,2424.40222613,77.0000,0.013066,0.050000
1862,-19490.8585,2669.75913477,78.8000,0.012485,0.050000
1863,-19935.7463,2424.03618410,78.3000,0.012636,0.050000
1864,-19766.7718,2161.18927445,78.5000,0.012618,0.050000
1865,-20261.4843,2159.00038424,77.8000,0.012262,0.050000
1866,-20808.2354,2750.08434451,77.2000,0.012586,0.050000
1867,-19690.3287,2399.28408739,78.6000,0.012623,0.050000
1868,-20717.5347,2237.98567537,77.3000,0.012567,0.050000
1869,-20214.6376,3506.75337843,78.0000,0.012844,0.050000
1870,-21300.1231,3647.11040023,76.6000,0.012665,0.050000
1871,-19233.9699,3372.14106594,79.1000,0.012328,0.050000
1872,-18233.2555,2364.77051158,80.4000,0.012575,0.050000
1873,-19202.2684,2923.68387658,79.2000,0.012598,0.050000
1874,-20258.4930,2893.25902313,78.0000,0.013052,0.050000
1875,-20208.3473,2621.46039080,78.0000,0.012836,0.050000
1876,-20471.9271,2778.30814044,77.6000,0.012541,0.050000
1877,-19503.8385,2875.93470464,78.8000,0.012459,0.050000
1878,-20027.9002,3036.58257911,78.2000,0.012694,0.050000
1879,-18851.8364,2742.16595587,79.6000,0.012416,0.050000
1880,-20368.4690,2766.88662078,77.8000,0.012816,0.050000
1881,-21363.0678,3839.72740457,76.5000,0.012648,0.050000
1882,-20894.6739,1926.91197267,77.1000,0.012640,0.050000
1883,-17792.6418,2353.08243878,80.9000,0.012352,0.050000
1884,-18675.7705,2485.35450024,79.8000,0.012355,0.050000
1885,-19520.2216,2867.17212515,78.8000,0.012578,0.050000
1886,-21241.7540,2341.11742847,76.7000,0.012792,0.050000
1887,-21305.5387,2667.32378095,76.6000,0.012732,0.050000
1888,-21167.0382,2962.63666293,76.8000,0.012805,0.050000
1889,-20545.2149,2601.88739731,77.6000,0.012889,0.050000
1890,-20266.6154,1842.05611227,77.8000,0.012311,0.050000
1891,-19716.9618,2782.59988949,78.5000,0.012361,0.050000
1892,-20369.1373,2695.68652372,77.7000,0.012425,0.050000
1893,-19752.8691,2682.82922851,78.5000,0.012529,0.050000
1894,-19969.8760,2324.37239518,78.3000,0.012801,0.050000
1895,-22126.9793,2606.80530830,75.6000,0.012819,0.050000
1896,-20014.7800,2596.05476206,78.1000,0.012239,0.050000
1897,-19692.8043,2655.94674213,78.6000,0.012618,0.050000
1898,-21298.5777,2400.79049951,76.7000,0.013087,0.050000
1899,-21134.4364,2345.81261181,76.8000,0.012650,0.050000
1900,-21357.2110,2345.42186607,76.6000,0.012981,0.050000
1901,-20540.3939,2574.86328034,77.6000,0.012888,0.050000
1902,-20411.3169,2296.60002583,77.7000,0.012647,0.050000
1903,-20730.1673,2670.42249368,77.3000,0.012628,0.050000
1904,-19796.0755,2372.80202793,78.5000,0.012767,0.050000
1905,-19983.3129,2719.70172531,78.2000,0.012507,0.050000
1906,-19588.0417,2609.92657037,78.7000,0.012543,0.050000
1907,-20525.8317,2925.48559420,77.6000,0.012842,0.050000
1908,-21155.0092,2603.94155161,76.7000,0.012371,0.050000
1909,-18622.3594,2074.28155520,79.9000,0.012524,0.050000
1910,-21155.3700,2709.02148195,76.8000,0.012785,0.050000
1911,-19676.9059,1981.67156655,78.6000,0.012612,0.050000
1912,-22041.6649,2488.40473273,75.6000,0.012403,0.050000
1913,-22499.3403,3247.94924905,75.1000,0.012756,0.050000
1914,-20635.4938,2610.70192600,77.5000,0.012964,0.050000
1915,-21644.5107,3564.66603315,76.3000,0.013204,0.050000
1916,-22285.8340,2830.44890465,75.4000,0.012817,0.050000
1917,-20674.3884,2497.94660446,77.3000,0.012349,0.050000
1918,-18455.6691,2257.39842665,80.1000,0.012489,0.050000
1919,-21250.0819,3315.70310855,76.7000,0.012841,0.050000
1920,-19593.0387,2399.30570960,78.7000,0.012559,0.050000
1921,-19555.7968,2087.20724259,78.8000,0.012791,0.050000
1922,-21124.1972,2856.57985111,76.9000,0.013024,0.050000
1923,-20827.1530,3443.32588302,77.2000,0.012769,0.050000
1924,-19646.0083,2735.51739893,78.7000,0.012832,0.050000
1925,-20752.0289,2309.45646858,77.3000,0.012757,0.050000
1926,-19949.4133,2625.98278980,78.3000,0.012719,0.050000
1927,-18337.5002,2564.54649214,80.2000,0.012246,0.050000
1928,-19831.1138,2399.86808723,78.5000,0.012965,0.050000
1929,-21166.5378,2322.89606135,76.8000,0.012861,0.050000
1930,-20315.2395,2098.11280145,77.8000,0.012614,0.050000
1931,-19649.3451,3046.80482809,78.6000,0.012475,0.050000
1932,-22249.3426,2959.48917197,75.4000,0.012633,0.050000
1933,-20181.9676,2711.46247859,77.9000,0.012314,0.050000
1934,-20107.7696,2752.63644967,78.1000,0.012735,0.050000
1935,-18822.0909,3380.93779442,79.6000,0.012322,0.050000
1936,-19256.6781,3701.82295119,79.1000,0.012542,0.050000
1937,-19256.5221,3348.44674894,79.1000,0.012497,0.050000
1938,-20512.0644,3039.81540434,77.6000,0.012800,0.050000
1939,-18894.1818,3102.60075549,79.6000,0.012676,0.050000
1940,-21273.2493,2533.24180633,76.6000,0.012570,0.050000
1941,-18972.8322,2605.55347728,79.5000,0.012690,0.050000
1942,-19143.0737,2853.79159601,79.3000,0.012737,0.050000
1943,-19360.9535,3543.83450339,79.0000,0.012589,0.050000
1944,-19628.6059,2503.79793448,78.7000,0.012760,0.050000
1945,-19200.3468,2199.92361118,79.2000,0.012632,0.050000
1946,-20320.6821,2949.47021526,77.9000,0.013026,0.050000
1947,-20654.4602,2577.79613574,77.5000,0.013071,0.050000
1948,-19857.3189,3046.07224007,78.3000,0.012284,0.050000
1949,-20282.2358,3511.30510016,77.8000,0.012444,0.050000
1950,-19668.0864,3196.18423805,78.7000,0.012927,0.050000
1951,-20875.1183,1868.31579657,77.1000,0.012566,0.050000
1952,-18095.9787,2513.57276557,80.6000,0.012688,0.050000
1953,-22501.3905,2711.31231596,75.2000,0.013105,0.050000
1954,-20556.7427,2619.40998497,77.6000,0.013003,0.050000
1955,-20613.6639,2606.17164682,77.4000,0.012453,0.050000
1956,-20024.1919,2185.39017210,78.2000,0.012735,0.050000
1957,-20221.9878,2689.94707278,77.9000,0.012536,0.050000
1958,-20971.4509,3368.00846100,77.0000,0.012674,0.050000
1959,-20617.2857,2962.86476924,77.5000,0.012842,0.050000
1960,-21088.0444,2319.74963910,76.9000,0.012828,0.050000
1961,-21224.4367,2817.25287701,76.7000,0.012724,0.050000
1962,-20680.9010,2533.48740076,77.3000,0.012412,0.050000
1963,-20756.9648,2823.98660356,77.3000,0.012765,0.050000
1964,-21668.6644,2224.18186140,76.2000,0.012946,0.050000
1965,-20302.4564,2960.09443369,77.9000,0.012895,0.050000
1966,-20138.1277,2487.73188468,78.0000,0.012470,0.050000
1967,-18686.6890,3360.17795218,79.8000,0.012411,0.050000
1968,-20851.8357,2852.69346594,77.3000,0.013249,0.050000
1969,-21099.9192,2392.75530231,76.9000,0.012853,0.050000
1970,-19855.0508,2213.51955118,78.4000,0.012699,0.050000
1971,-20133.5159,1799.10129160,78.0000,0.012473,0.050000
1972,-20114.8880,1778.27006426,78.1000,0.012743,0.050000
1973,-20340.3786,2397.00384609,77.8000,0.012727,0.050000
1974,-19866.9117,2357.71685147,78.3000,0.012307,0.050000
1975,-19686.3748,2713.21222609,78.5000,0.012242,0.050000
1976,-21086.4563,2263.95449571,76.9000,0.012847,0.050000
1977,-20875.4613,2062.94057032,77.2000,0.012983,0.050000
1978,-19094.4416,2165.26251375,79.4000,0.012870,0.050000
1979,-19387.1760,2548.85338189,79.0000,0.012731,0.050000
1980,-19333.8068,2158.29895634,79.0000,0.012491,0.050000
1981,-20341.0029,3143.97030899,77.8000,0.012742,0.050000
1982,-21077.4369,3254.16205241,76.9000,0.012794,0.050000
1983,-20942.9731,3191.18005347,77.1000,0.012935,0.050000
1984,-18446.3756,2733.76848073,80.1000,0.012471,0.050000
1985,-18699.4363,3316.93715554,79.8000,0.012502,0.050000
1986,-18968.9441,3047.99245783,79.5000,0.012647,0.050000
1987,-21289.3754,2785.11586507,76.8000,0.013455,0.050000
1988,-18070.6021,2616.83810395,80.6000,0.012549,0.050000
1989,-20644.3213,2650.39114196,77.4000,0.012633,0.050000
1990,-19159.9989,2616.65851875,79.2000,0.012410,0.050000
1991,-20741.0687,2768.41865964,77.4000,0.013133,0.050000
1992,-20506.9470,2152.34331430,77.6000,0.012728,0.050000
1993,-19476.5234,2571.89254629,78.9000,0.012828,0.050000
1994,-19310.5718,2902.78802718,79.1000,0.012767,0.050000
1995,-20505.8729,2482.30911504,77.6000,0.012758,0.050000
1996,-20778.0981,3133.33042834,77.3000,0.012919,0.050000
1997,-21340.9896,2773.35986361,76.5000,0.012520,0.050000
1998,-19405.8484,2930.43163696,78.9000,0.012446,0.050000
1999,-20344.6667,2830.17426316,77.8000,0.012735,0.050000
2000,-20568.6632,2408.27533157,77.5000,0.012629,0.050000
2001,-19010.4046,2061.09972346,79.5000,0.012866,0.050000
2002,-20885.2702,2373.05311841,77.2000,0.013089,0.050000
2003,-21059.0567,2594.49579508,76.9000,0.012734,0.050000
2004,-18700.1295,2220.59524100,79.8000,0.012527,0.050000
2005,-19528.4567,2482.31803025,78.8000,0.012685,0.050000
2006,-21809.4978,3328.54872470,76.0000,0.012844,0.050000
2007,-20608.1013,1945.86006676,77.5000,0.012855,0.050000
2008,-20566.5194,2740.02431841,77.6000,0.013068,0.050000
2009,-20732.3040,2946.14475659,77.3000,0.012676,0.050000
2010,-20232.5261,2613.50899907,78.0000,0.012991,0.050000
2011,-19336.0187,2898.45062861,79.0000,0.012530,0.050000
2012,-20301.9154,2707.11612567,77.9000,0.012920,0.050000
2013,-20471.7538,2717.45879961,77.6000,0.012559,0.050000
2014,-19328.3888,2519.54764286,79.0000,0.012449,0.050000
2015,-19815.2209,2284.89916340,78.5000,0.012936,0.050000
2016,-21157.7737,2686.83416365,76.8000,0.012822,0.050000
2017,-19992.2588,2940.72343589,78.2000,0.012587,0.050000
2018,-19417.1594,2569.34957128,78.9000,0.012485,0.050000
2019,-18803.3678,2630.14843654,79.7000,0.012625,0.050000
2020,-21495.6246,2413.43153398,76.5000,0.013312,0.050000
2021,-19400.2946,2830.10528888,79.0000,0.012809,0.050000
2022,-21231.9542,2314.55096160,76.8000,0.013150,0.050000
2023,-18608.2056,2413.81164194,79.9000,0.012450,0.050000
2024,-20318.6052,2305.82026680,77.8000,0.012615,0.050000
2025,-18494.3052,3066.18145107,80.0000,0.012282,0.050000
2026,-20068.8989,2759.33238732,78.1000,0.012550,0.050000
2027,-20143.4846,2513.37742408,78.0000,0.012525,0.050000
2028,-22186.7186,2917.79459164,75.6000,0.013121,0.050000
2029,-19865.4704,3076.70304181,78.4000,0.012734,0.050000
2030,-18740.0840,2536.12475640,79.7000,0.012331,0.050000
2031,-19934.9799,2834.14972588,78.4000,0.013093,0.050000
2032,-20078.3113,2840.59317616,78.1000,0.012583,0.050000
2033,-19713.0332,1977.19241378,78.6000,0.012767,0.050000
2034,-20202.0439,2219.22020003,78.0000,0.012793,0.050000
2035,-20202.3927,2660.14215665,77.9000,0.012400,0.050000
2036,-18926.7033,1575.04748368,79.5000,0.012457,0.050000
2037,-19616.5015,2336.89814654,78.7000,0.012687,0.050000
2038,-18967.1878,2561.87004973,79.5000,0.012624,0.050000
2039,-20001.6285,2887.14470540,78.2000,0.012583,0.050000
2040,-19664.0090,2351.13102393,78.6000,0.012521,0.050000
2041,-19032.9774,2783.43498628,79.4000,0.012600,0.050000
2042,-19679.7525,3108.68445317,78.6000,0.012569,0.050000
2043,-17903.8016,2088.86552409,80.8000,0.012471,0.050000
2044,-20030.9987,2779.41737949,78.3000,0.013159,0.050000
2045,-20470.4646,2743.10732233,77.6000,0.012544,0.050000
2046,-20297.9958,2760.43260688,77.8000,0.012501,0.050000
2047,-21386.0223,2195.56941526,76.6000,0.013133,0.050000
2048,-20717.1403,3042.99583342,77.3000,0.012562,0.050000
2049,-20275.2799,2321.96345678,77.9000,0.012809,0.050000
2050,-20414.7813,2863.08841298,77.7000,0.012679,0.050000
2051,-19620.9494,2321.91059551,78.7000,0.012699,0.050000
2052,-20202.9660,2818.13085524,78.0000,0.012820,0.050000
2053,-18712.0852,2304.63132787,79.9000,0.012928,0.050000
2054,-20479.7015,3091.71191365,77.6000,0.012631,0.050000
2055,-21009.2399,3198.67878851,77.0000,0.012862,0.050000
2056,-20318.7147,3099.28725686,77.8000,0.012599,0.050000
2057,-18214.8147,2216.71397847,80.4000,0.012479,0.050000
2058,-18472.7822,2107.67377794,80.1000,0.012557,0.050000
2059,-20910.4426,2968.61332996,77.1000,0.012740,0.050000
2060,-20729.3833,2110.14366047,77.3000,0.012660,0.050000
2061,-20344.8296,2685.38772019,77.8000,0.012743,0.050000
2062,-19662.8552,2906.34739343,78.6000,0.012502,0.050000
2063,-19419.2165,2216.75276907,78.9000,0.012504,0.050000
2064,-19590.3618,2806.00214728,78.8000,0.012955,0.050000
2065,-19069.9054,3122.15688679,79.4000,0.012747,0.050000
2066,-19910.4400,2738.79243102,78.4000,0.012944,0.050000
2067,-20343.2303,2844.73786963,77.8000,0.012700,0.050000
2068,-19190.1831,2291.63013647,79.2000,0.012537,0.050000
2069,-20603.6597,3297.39679095,77.5000,0.012802,0.050000
2070,-22049.8189,3050.26694152,75.7000,0.012843,0.050000
2071,-21095.8625,2934.90898257,76.9000,0.012901,0.050000
2072,-17602.0662,1984.95249277,81.2000,0.012601,0.050000
2073,-21365.7591,2440.58749546,76.7000,0.013441,0.050000
2074,-20735.1337,2624.46011605,77.3000,0.012684,0.050000
2075,-20750.8042,2498.63246500,77.3000,0.012758,0.050000
2076,-19211.9427,3334.11379149,79.1000,0.012274,0.050000
2077,-21754.5371,2731.68524199,76.1000,0.012966,0.050000
2078,-21366.5623,3064.31989309,76.6000,0.013051,0.050000
2079,-21512.4065,3251.03998645,76.5000,0.013348,0.050000
2080,-20936.3916,2410.73925588,77.0000,0.012518,0.050000
2081,-21456.0317,3283.52045761,76.4000,0.012688,0.050000
2082,-19561.5201,3049.84742227,78.8000,0.012859,0.050000
2083,-21128.2366,3345.70079801,76.8000,0.012647,0.050000
2084,-19028.1597,3168.58524799,79.4000,0.012530,0.050000
2085,-19827.4739,3261.68409825,78.4000,0.012519,0.050000
2086,-20729.6480,2300.71265948,77.3000,0.012635,0.050000
2087,-19516.8425,2534.00386388,78.8000,0.012585,0.050000
2088,-19839.2161,2866.57190118,78.4000,0.012588,0.050000
2089,-19748.2615,3270.76629472,78.5000,0.012560,0.050000
2090,-19871.8151,2530.12922191,78.4000,0.012742,0.050000
2091,-20004.3885,2752.21462804,78.3000,0.012978,0.050000
2092,-20713.2915,2190.52283639,77.4000,0.012953,0.050000
2093,-20763.9050,2408.86478294,77.2000,0.012437,0.050000
2094,-20282.9275,2627.10068205,77.8000,0.012419,0.050000
2095,-19032.3358,2631.37007984,79.4000,0.012568,0.050000
2096,-17878.1719,3048.54933955,80.8000,0.012404,0.050000
2097,-20280.0191,2203.16618048,77.9000,0.012765,0.050000
2098,-17705.8215,2762.30073354,81.0000,0.012308,0.050000
2099,-19280.7067,3268.67437664,79.1000,0.012598,0.050000
2100,-22029.7931,1848.19543154,75.7000,0.012754,0.050000
2101,-19630.4268,2855.71460532,78.7000,0.012772,0.050000
2102,-21939.5043,2089.78625993,75.8000,0.012689,0.050000
2103,-19610.4908,2185.23342926,78.7000,0.012635,0.050000
2104,-20692.3317,2527.18643673,77.4000,0.012852,0.050000
2105,-17740.6121,3602.75153029,81.0000,0.012480,0.050000
2106,-19375.7789,2731.75333156,79.0000,0.012642,0.050000
2107,-19700.8427,2950.65451066,78.6000,0.012697,0.050000
2108,-21217.0301,3420.15823283,76.7000,0.012685,0.050000
2109,-21252.2451,2863.25815977,76.6000,0.012487,0.050000
2110,-20636.6140,3613.00413101,77.4000,0.012616,0.050000
2111,-21729.4444,2876.44198086,76.1000,0.012856,0.050000
2112,-20888.1313,2428.74504786,77.2000,0.013051,0.050000
2113,-20813.8643,3082.37118687,77.3000,0.013029,0.050000
2114,-18557.8579,2785.87604849,80.0000,0.012604,0.050000
2115,-20546.3659,3440.35340763,77.5000,0.012540,0.050000
2116,-19726.9881,3545.15111801,78.5000,0.012431,0.050000
2117,-18436.0125,2778.39164348,80.1000,0.012346,0.050000
2118,-20306.3729,2040.82993494,77.9000,0.012913,0.050000
2119,-20905.6648,2769.62187976,77.1000,0.012739,0.050000
2120,-20907.4787,3160.03172738,77.1000,0.012767,0.050000
2121,-20490.1910,3254.97413723,77.7000,0.013036,0.050000
2122,-19344.3088,2980.66309065,79.0000,0.012553,0.050000
2123,-21137.5902,3174.53002573,76.8000,0.012719,0.050000
2124,-19889.0185,3003.04661442,78.4000,0.012852,0.050000
2125,-18818.6345,3514.07411070,79.7000,0.012679,0.050000
2126,-20742.4388,2408.09194544,77.3000,0.012734,0.050000
2127,-19924.9671,1885.22685210,78.3000,0.012644,0.050000
2128,-19234.7217,3205.74553472,79.2000,0.012765,0.050000
2129,-20093.4758,3211.54137686,78.1000,0.012610,0.050000
2130,-19767.5846,2346.88461230,78.5000,0.012634,0.050000
2131,-20430.5241,2671.83683378,77.7000,0.012724,0.050000
2132,-21826.7877,2114.29284992,76.0000,0.012985,0.050000
2133,-20011.4363,2364.44548207,78.2000,0.012653,0.050000
2134,-19425.4444,2198.43997622,78.9000,0.012522,0.050000
2135,-19558.6023,2951.62009978,78.7000,0.012397,0.050000
2136,-21166.6197,2406.97196991,76.8000,0.012842,0.050000
2137,-22306.0401,1987.20206597,75.3000,0.012534,0.050000
2138,-19936.1996,2597.41131403,78.3000,0.012684,0.050000
2139,-21086.3742,2513.57020252,76.9000,0.012818,0.050000
2140,-19257.4263,3812.29417885,79.1000,0.012508,0.050000
2141,-20232.5758,2018.45398410,77.9000,0.012559,0.050000
2142,-21865.8082,2712.47078152,76.0000,0.013101,0.050000
2143,-21306.5615,2770.72501116,76.6000,0.012730,0.050000
2144,-19865.0084,2741.56651798,78.4000,0.012695,0.050000
2145,-19421.5992,2629.72940624,79.0000,0.012877,0.050000
2146,-21883.7202,2342.56409261,75.9000,0.012814,0.050000
2147,-20515.4011,2714.60355253,77.6000,0.012782,0.050000
2148,-19675.9717,1689.94517830,78.6000,0.012574,0.050000
2149,-18359.1109,2880.17691815,80.2000,0.012349,0.050000
2150,-19472.3801,2413.50428842,78.9000,0.012802,0.050000
2151,-20836.4752,2663.25958835,77.2000,0.012794,0.050000
2152,-20962.0931,2449.14789490,77.0000,0.012614,0.050000
2153,-19770.2227,3588.07473545,78.5000,0.012671,0.050000
2154,-20778.9090,3088.70986834,77.2000,0.012499,0.050000
2155,-21251.2946,2636.04594385,76.7000,0.012817,0.050000
2156,-21654.9297,3231.75347945,76.2000,0.012868,0.050000
2157,-20422.1055,2407.08158033,77.7000,0.012714,0.050000
2158,-18063.4087,2735.04815932,80.6000,0.012508,0.050000
2159,-19837.5100,3040.73507441,78.5000,0.012988,0.050000
2160,-19985.6516,3081.04990166,78.2000,0.012530,0.050000
2161,-19928.0802,2762.12241544,78.3000,0.012660,0.050000
2162,-21425.5933,2791.57448004,76.5000,0.012943,0.050000
2163,-20255.6643,3002.64321916,77.9000,0.012698,0.050000
2164,-21269.2111,2855.18656961,76.6000,0.012550,0.050000
2165,-20243.7916,3671.11495427,77.8000,0.012237,0.050000
2166,-22179.1324,2752.81946114,75.5000,0.012687,0.050000
2167,-21382.5138,2643.73489885,76.5000,0.012737,0.050000
2168,-22583.5294,3333.31649229,75.1000,0.013128,0.050000
2169,-22139.0322,2359.01510915,75.6000,0.012875,0.050000
2170,-21138.5915,1441.89256174,76.8000,0.012684,0.050000
2171,-18308.8240,2790.18747332,80.4000,0.012875,0.050000
2172,-20283.6912,2573.20091120,78.0000,0.013208,0.050000
2173,-20494.6563,2793.96030762,77.5000,0.012232,0.050000
2174,-20289.7695,2695.90045854,77.9000,0.012796,0.050000
2175,-20271.2141,2924.42664080,77.8000,0.012321,0.050000
2176,-20732.1330,2998.76501105,77.3000,0.012611,0.050000
2177,-19444.7554,2149.86047416,78.9000,0.012585,0.050000
2178,-18789.6420,3882.30464234,79.7000,0.012516,0.050000
2179,-19884.3978,2484.11295885,78.4000,0.012780,0.050000
2180,-20134.6573,3068.15686372,77.9000,0.012037,0.050000
2181,-23065.9775,2799.96331880,74.3000,0.012297,0.050000
2182,-21889.8493,3564.10507425,75.9000,0.012821,0.050000
2183,-21934.4858,2906.27203383,75.9000,0.013013,0.050000
2184,-20746.2862,4128.04893521,77.3000,0.012711,0.050000
2185,-20016.5015,3032.95204621,78.1000,0.012260,0.050000
2186,-19743.1881,2928.11125523,78.6000,0.012861,0.050000
2187,-19512.8964,2574.58354418,78.8000,0.012528,0.050000
2188,-19044.9509,2251.71453871,79.5000,0.012960,0.050000
2189,-18501.2474,2368.77324156,80.1000,0.012699,0.050000
2190,-19654.7490,3027.54084520,78.6000,0.012476,0.050000
2191,-19606.9420,3032.51504338,78.6000,0.012222,0.050000
2192,-21407.4210,2352.96068187,76.5000,0.012811,0.050000
2193,-21263.2344,3545.92374844,76.7000,0.012906,0.050000
2194,-21230.1407,3033.41677917,76.7000,0.012724,0.050000
2195,-20876.2842,2304.76526493,77.2000,0.012943,0.050000
2196,-20641.8410,3055.55491116,77.5000,0.012966,0.050000
2197,-21172.3175,2489.32467382,76.7000,0.012397,0.050000
2198,-20283.3621,2363.04290867,77.9000,0.012762,0.050000
2199,-21630.8629,2599.83219998,76.2000,0.012739,0.050000
2200,-21577.7102,3338.69893005,76.3000,0.012869,0.050000
2201,-16806.5344,3158.77670192,82.2000,0.012609,0.050000
2202,-18668.3647,2604.01770444,79.9000,0.012715,0.050000
2203,-21317.1340,2316.53481728,76.6000,0.012745,0.050000
2204,-20748.1314,2702.10412407,77.3000,0.012720,0.050000
2205,-18286.2002,3107.67047429,80.3000,0.012429,0.050000
2206,-20530.5952,2356.01563601,77.6000,0.012841,0.050000
2207,-18232.0353,2334.56460332,80.4000,0.012561,0.050000
2208,-18279.4217,2630.80626810,80.3000,0.012391,0.050000
2209,-20052.0294,2900.04702433,78.2000,0.012885,0.050000
2210,-18918.6999,3038.33250384,79.6000,0.012750,0.050000
